temperature_c,chi_hardware,erased_bits_per_sec,mem_energy_j,cache_size_bits,q_min_w,q_actual_w,caching_energy_j,erasure_avoided_j,is_caching_efficient
85.0,100.0,10000000000000.0,1e-12,100000000.0,3.42747029230315e-08,3.42747029230315e-06,2e-12,3.4274702923031505e-11,1
85.0,100.0,10000000000000.0,1e-12,10000000000.0,3.42747029230315e-08,3.42747029230315e-06,2e-12,3.42747029230315e-09,1
85.0,100.0,10000000000000.0,1e-12,1000000000000.0,3.42747029230315e-08,3.42747029230315e-06,2e-12,3.42747029230315e-07,1
85.0,100.0,10000000000000.0,1e-09,100000000.0,3.42747029230315e-08,3.42747029230315e-06,2e-09,3.4274702923031505e-11,0
85.0,100.0,10000000000000.0,1e-09,10000000000.0,3.42747029230315e-08,3.42747029230315e-06,2e-09,3.42747029230315e-09,1
85.0,100.0,10000000000000.0,1e-09,1000000000000.0,3.42747029230315e-08,3.42747029230315e-06,2e-09,3.42747029230315e-07,1
85.0,100.0,10000000000000.0,1e-08,100000000.0,3.42747029230315e-08,3.42747029230315e-06,2e-08,3.4274702923031505e-11,0
85.0,100.0,10000000000000.0,1e-08,10000000000.0,3.42747029230315e-08,3.42747029230315e-06,2e-08,3.42747029230315e-09,0
85.0,100.0,10000000000000.0,1e-08,1000000000000.0,3.42747029230315e-08,3.42747029230315e-06,2e-08,3.42747029230315e-07,1
85.0,100.0,10000000000000.0,2.5e-08,100000000.0,3.42747029230315e-08,3.42747029230315e-06,5e-08,3.4274702923031505e-11,0
85.0,100.0,10000000000000.0,2.5e-08,10000000000.0,3.42747029230315e-08,3.42747029230315e-06,5e-08,3.42747029230315e-09,0
85.0,100.0,10000000000000.0,2.5e-08,1000000000000.0,3.42747029230315e-08,3.42747029230315e-06,5e-08,3.42747029230315e-07,1
85.0,10000.0,1000000000.0,1e-12,100000000.0,3.42747029230315e-12,3.42747029230315e-08,2e-12,3.4274702923031502e-09,1
85.0,10000.0,1000000000.0,1e-12,10000000000.0,3.42747029230315e-12,3.42747029230315e-08,2e-12,3.4274702923031497e-07,1
85.0,10000.0,1000000000.0,1e-12,1000000000000.0,3.42747029230315e-12,3.42747029230315e-08,2e-12,3.42747029230315e-05,1
85.0,10000.0,1000000000.0,1e-09,100000000.0,3.42747029230315e-12,3.42747029230315e-08,2e-09,3.4274702923031502e-09,1
85.0,10000.0,1000000000.0,1e-09,10000000000.0,3.42747029230315e-12,3.42747029230315e-08,2e-09,3.4274702923031497e-07,1
85.0,10000.0,1000000000.0,1e-09,1000000000000.0,3.42747029230315e-12,3.42747029230315e-08,2e-09,3.42747029230315e-05,1
85.0,10000.0,1000000000.0,1e-08,100000000.0,3.42747029230315e-12,3.42747029230315e-08,2e-08,3.4274702923031502e-09,0
85.0,10000.0,1000000000.0,1e-08,10000000000.0,3.42747029230315e-12,3.42747029230315e-08,2e-08,3.4274702923031497e-07,1
85.0,10000.0,1000000000.0,1e-08,1000000000000.0,3.42747029230315e-12,3.42747029230315e-08,2e-08,3.42747029230315e-05,1
85.0,10000.0,1000000000.0,2.5e-08,100000000.0,3.42747029230315e-12,3.42747029230315e-08,5e-08,3.4274702923031502e-09,0
85.0,10000.0,1000000000.0,2.5e-08,10000000000.0,3.42747029230315e-12,3.42747029230315e-08,5e-08,3.4274702923031497e-07,1
85.0,10000.0,1000000000.0,2.5e-08,1000000000000.0,3.42747029230315e-12,3.42747029230315e-08,5e-08,3.42747029230315e-05,1
85.0,10000.0,100000000000.0,1e-12,100000000.0,3.42747029230315e-10,3.4274702923031497e-06,2e-12,3.4274702923031502e-09,1
85.0,10000.0,100000000000.0,1e-12,10000000000.0,3.42747029230315e-10,3.4274702923031497e-06,2e-12,3.4274702923031497e-07,1
85.0,10000.0,100000000000.0,1e-12,1000000000000.0,3.42747029230315e-10,3.4274702923031497e-06,2e-12,3.42747029230315e-05,1
85.0,10000.0,100000000000.0,1e-09,100000000.0,3.42747029230315e-10,3.4274702923031497e-06,2e-09,3.4274702923031502e-09,1
85.0,10000.0,100000000000.0,1e-09,10000000000.0,3.42747029230315e-10,3.4274702923031497e-06,2e-09,3.4274702923031497e-07,1
85.0,10000.0,100000000000.0,1e-09,1000000000000.0,3.42747029230315e-10,3.4274702923031497e-06,2e-09,3.42747029230315e-05,1
85.0,10000.0,100000000000.0,1e-08,100000000.0,3.42747029230315e-10,3.4274702923031497e-06,2e-08,3.4274702923031502e-09,0
85.0,10000.0,100000000000.0,1e-08,10000000000.0,3.42747029230315e-10,3.4274702923031497e-06,2e-08,3.4274702923031497e-07,1
85.0,10000.0,100000000000.0,1e-08,1000000000000.0,3.42747029230315e-10,3.4274702923031497e-06,2e-08,3.42747029230315e-05,1
85.0,10000.0,100000000000.0,2.5e-08,100000000.0,3.42747029230315e-10,3.4274702923031497e-06,5e-08,3.4274702923031502e-09,0
85.0,10000.0,100000000000.0,2.5e-08,10000000000.0,3.42747029230315e-10,3.4274702923031497e-06,5e-08,3.4274702923031497e-07,1
85.0,10000.0,100000000000.0,2.5e-08,1000000000000.0,3.42747029230315e-10,3.4274702923031497e-06,5e-08,3.42747029230315e-05,1
85.0,10000.0,10000000000000.0,1e-12,100000000.0,3.42747029230315e-08,0.000342747029230315,2e-12,3.4274702923031502e-09,1
85.0,10000.0,10000000000000.0,1e-12,10000000000.0,3.42747029230315e-08,0.000342747029230315,2e-12,3.4274702923031497e-07,1
85.0,10000.0,10000000000000.0,1e-12,1000000000000.0,3.42747029230315e-08,0.000342747029230315,2e-12,3.42747029230315e-05,1
85.0,10000.0,10000000000000.0,1e-09,100000000.0,3.42747029230315e-08,0.000342747029230315,2e-09,3.4274702923031502e-09,1
85.0,10000.0,10000000000000.0,1e-09,10000000000.0,3.42747029230315e-08,0.000342747029230315,2e-09,3.4274702923031497e-07,1
85.0,10000.0,10000000000000.0,1e-09,1000000000000.0,3.42747029230315e-08,0.000342747029230315,2e-09,3.42747029230315e-05,1
85.0,10000.0,10000000000000.0,1e-08,100000000.0,3.42747029230315e-08,0.000342747029230315,2e-08,3.4274702923031502e-09,0
85.0,10000.0,10000000000000.0,1e-08,10000000000.0,3.42747029230315e-08,0.000342747029230315,2e-08,3.4274702923031497e-07,1
85.0,10000.0,10000000000000.0,1e-08,1000000000000.0,3.42747029230315e-08,0.000342747029230315,2e-08,3.42747029230315e-05,1
85.0,10000.0,10000000000000.0,2.5e-08,100000000.0,3.42747029230315e-08,0.000342747029230315,5e-08,3.4274702923031502e-09,0
85.0,10000.0,10000000000000.0,2.5e-08,10000000000.0,3.42747029230315e-08,0.000342747029230315,5e-08,3.4274702923031497e-07,1
85.0,10000.0,10000000000000.0,2.5e-08,1000000000000.0,3.42747029230315e-08,0.000342747029230315,5e-08,3.42747029230315e-05,1
85.0,1000000.0,1000000000.0,1e-12,100000000.0,3.42747029230315e-12,3.42747029230315e-06,2e-12,3.42747029230315e-07,1
85.0,1000000.0,1000000000.0,1e-12,10000000000.0,3.42747029230315e-12,3.42747029230315e-06,2e-12,3.42747029230315e-05,1
85.0,1000000.0,1000000000.0,1e-12,1000000000000.0,3.42747029230315e-12,3.42747029230315e-06,2e-12,0.00342747029230315,1
85.0,1000000.0,1000000000.0,1e-09,100000000.0,3.42747029230315e-12,3.42747029230315e-06,2e-09,3.42747029230315e-07,1
85.0,1000000.0,1000000000.0,1e-09,10000000000.0,3.42747029230315e-12,3.42747029230315e-06,2e-09,3.42747029230315e-05,1
85.0,1000000.0,1000000000.0,1e-09,1000000000000.0,3.42747029230315e-12,3.42747029230315e-06,2e-09,0.00342747029230315,1
85.0,1000000.0,1000000000.0,1e-08,100000000.0,3.42747029230315e-12,3.42747029230315e-06,2e-08,3.42747029230315e-07,1
85.0,1000000.0,1000000000.0,1e-08,10000000000.0,3.42747029230315e-12,3.42747029230315e-06,2e-08,3.42747029230315e-05,1
85.0,1000000.0,1000000000.0,1e-08,1000000000000.0,3.42747029230315e-12,3.42747029230315e-06,2e-08,0.00342747029230315,1
85.0,1000000.0,1000000000.0,2.5e-08,100000000.0,3.42747029230315e-12,3.42747029230315e-06,5e-08,3.42747029230315e-07,1
85.0,1000000.0,1000000000.0,2.5e-08,10000000000.0,3.42747029230315e-12,3.42747029230315e-06,5e-08,3.42747029230315e-05,1
85.0,1000000.0,1000000000.0,2.5e-08,1000000000000.0,3.42747029230315e-12,3.42747029230315e-06,5e-08,0.00342747029230315,1
85.0,1000000.0,100000000000.0,1e-12,100000000.0,3.42747029230315e-10,0.000342747029230315,2e-12,3.42747029230315e-07,1
85.0,1000000.0,100000000000.0,1e-12,10000000000.0,3.42747029230315e-10,0.000342747029230315,2e-12,3.42747029230315e-05,1
85.0,1000000.0,100000000000.0,1e-12,1000000000000.0,3.42747029230315e-10,0.000342747029230315,2e-12,0.00342747029230315,1
85.0,1000000.0,100000000000.0,1e-09,100000000.0,3.42747029230315e-10,0.000342747029230315,2e-09,3.42747029230315e-07,1
85.0,1000000.0,100000000000.0,1e-09,10000000000.0,3.42747029230315e-10,0.000342747029230315,2e-09,3.42747029230315e-05,1
85.0,1000000.0,100000000000.0,1e-09,1000000000000.0,3.42747029230315e-10,0.000342747029230315,2e-09,0.00342747029230315,1
85.0,1000000.0,100000000000.0,1e-08,100000000.0,3.42747029230315e-10,0.000342747029230315,2e-08,3.42747029230315e-07,1
85.0,1000000.0,100000000000.0,1e-08,10000000000.0,3.42747029230315e-10,0.000342747029230315,2e-08,3.42747029230315e-05,1
85.0,1000000.0,100000000000.0,1e-08,1000000000000.0,3.42747029230315e-10,0.000342747029230315,2e-08,0.00342747029230315,1
85.0,1000000.0,100000000000.0,2.5e-08,100000000.0,3.42747029230315e-10,0.000342747029230315,5e-08,3.42747029230315e-07,1
85.0,1000000.0,100000000000.0,2.5e-08,10000000000.0,3.42747029230315e-10,0.000342747029230315,5e-08,3.42747029230315e-05,1
85.0,1000000.0,100000000000.0,2.5e-08,1000000000000.0,3.42747029230315e-10,0.000342747029230315,5e-08,0.00342747029230315,1
85.0,1000000.0,10000000000000.0,1e-12,100000000.0,3.42747029230315e-08,0.0342747029230315,2e-12,3.42747029230315e-07,1
85.0,1000000.0,10000000000000.0,1e-12,10000000000.0,3.42747029230315e-08,0.0342747029230315,2e-12,3.42747029230315e-05,1
85.0,1000000.0,10000000000000.0,1e-12,1000000000000.0,3.42747029230315e-08,0.0342747029230315,2e-12,0.00342747029230315,1
85.0,1000000.0,10000000000000.0,1e-09,100000000.0,3.42747029230315e-08,0.0342747029230315,2e-09,3.42747029230315e-07,1
85.0,1000000.0,10000000000000.0,1e-09,10000000000.0,3.42747029230315e-08,0.0342747029230315,2e-09,3.42747029230315e-05,1
85.0,1000000.0,10000000000000.0,1e-09,1000000000000.0,3.42747029230315e-08,0.0342747029230315,2e-09,0.00342747029230315,1
85.0,1000000.0,10000000000000.0,1e-08,100000000.0,3.42747029230315e-08,0.0342747029230315,2e-08,3.42747029230315e-07,1
85.0,1000000.0,10000000000000.0,1e-08,10000000000.0,3.42747029230315e-08,0.0342747029230315,2e-08,3.42747029230315e-05,1
85.0,1000000.0,10000000000000.0,1e-08,1000000000000.0,3.42747029230315e-08,0.0342747029230315,2e-08,0.00342747029230315,1
85.0,1000000.0,10000000000000.0,2.5e-08,100000000.0,3.42747029230315e-08,0.0342747029230315,5e-08,3.42747029230315e-07,1
85.0,1000000.0,10000000000000.0,2.5e-08,10000000000.0,3.42747029230315e-08,0.0342747029230315,5e-08,3.42747029230315e-05,1
85.0,1000000.0,10000000000000.0,2.5e-08,1000000000000.0,3.42747029230315e-08,0.0342747029230315,5e-08,0.00342747029230315,1
85.0,100000000.0,1000000000.0,1e-12,100000000.0,3.42747029230315e-12,0.000342747029230315,2e-12,3.4274702923031506e-05,1
85.0,100000000.0,1000000000.0,1e-12,10000000000.0,3.42747029230315e-12,0.000342747029230315,2e-12,0.0034274702923031497,1
85.0,100000000.0,1000000000.0,1e-12,1000000000000.0,3.42747029230315e-12,0.000342747029230315,2e-12,0.342747029230315,1
85.0,100000000.0,1000000000.0,1e-09,100000000.0,3.42747029230315e-12,0.000342747029230315,2e-09,3.4274702923031506e-05,1
85.0,100000000.0,1000000000.0,1e-09,10000000000.0,3.42747029230315e-12,0.000342747029230315,2e-09,0.0034274702923031497,1
85.0,100000000.0,1000000000.0,1e-09,1000000000000.0,3.42747029230315e-12,0.000342747029230315,2e-09,0.342747029230315,1
85.0,100000000.0,1000000000.0,1e-08,100000000.0,3.42747029230315e-12,0.000342747029230315,2e-08,3.4274702923031506e-05,1
85.0,100000000.0,1000000000.0,1e-08,10000000000.0,3.42747029230315e-12,0.000342747029230315,2e-08,0.0034274702923031497,1
85.0,100000000.0,1000000000.0,1e-08,1000000000000.0,3.42747029230315e-12,0.000342747029230315,2e-08,0.342747029230315,1
85.0,100000000.0,1000000000.0,2.5e-08,100000000.0,3.42747029230315e-12,0.000342747029230315,5e-08,3.4274702923031506e-05,1
85.0,100000000.0,1000000000.0,2.5e-08,10000000000.0,3.42747029230315e-12,0.000342747029230315,5e-08,0.0034274702923031497,1
85.0,100000000.0,1000000000.0,2.5e-08,1000000000000.0,3.42747029230315e-12,0.000342747029230315,5e-08,0.342747029230315,1
85.0,100000000.0,100000000000.0,1e-12,100000000.0,3.42747029230315e-10,0.034274702923031496,2e-12,3.4274702923031506e-05,1
85.0,100000000.0,100000000000.0,1e-12,10000000000.0,3.42747029230315e-10,0.034274702923031496,2e-12,0.0034274702923031497,1
85.0,100000000.0,100000000000.0,1e-12,1000000000000.0,3.42747029230315e-10,0.034274702923031496,2e-12,0.342747029230315,1
85.0,100000000.0,100000000000.0,1e-09,100000000.0,3.42747029230315e-10,0.034274702923031496,2e-09,3.4274702923031506e-05,1
85.0,100000000.0,100000000000.0,1e-09,10000000000.0,3.42747029230315e-10,0.034274702923031496,2e-09,0.0034274702923031497,1
85.0,100000000.0,100000000000.0,1e-09,1000000000000.0,3.42747029230315e-10,0.034274702923031496,2e-09,0.342747029230315,1
85.0,100000000.0,100000000000.0,1e-08,100000000.0,3.42747029230315e-10,0.034274702923031496,2e-08,3.4274702923031506e-05,1
85.0,100000000.0,100000000000.0,1e-08,10000000000.0,3.42747029230315e-10,0.034274702923031496,2e-08,0.0034274702923031497,1
85.0,100000000.0,100000000000.0,1e-08,1000000000000.0,3.42747029230315e-10,0.034274702923031496,2e-08,0.342747029230315,1
85.0,100000000.0,100000000000.0,2.5e-08,100000000.0,3.42747029230315e-10,0.034274702923031496,5e-08,3.4274702923031506e-05,1
85.0,100000000.0,100000000000.0,2.5e-08,10000000000.0,3.42747029230315e-10,0.034274702923031496,5e-08,0.0034274702923031497,1
85.0,100000000.0,100000000000.0,2.5e-08,1000000000000.0,3.42747029230315e-10,0.034274702923031496,5e-08,0.342747029230315,1
85.0,100000000.0,10000000000000.0,1e-12,100000000.0,3.42747029230315e-08,3.42747029230315,2e-12,3.4274702923031506e-05,1
85.0,100000000.0,10000000000000.0,1e-12,10000000000.0,3.42747029230315e-08,3.42747029230315,2e-12,0.0034274702923031497,1
85.0,100000000.0,10000000000000.0,1e-12,1000000000000.0,3.42747029230315e-08,3.42747029230315,2e-12,0.342747029230315,1
85.0,100000000.0,10000000000000.0,1e-09,100000000.0,3.42747029230315e-08,3.42747029230315,2e-09,3.4274702923031506e-05,1
85.0,100000000.0,10000000000000.0,1e-09,10000000000.0,3.42747029230315e-08,3.42747029230315,2e-09,0.0034274702923031497,1
85.0,100000000.0,10000000000000.0,1e-09,1000000000000.0,3.42747029230315e-08,3.42747029230315,2e-09,0.342747029230315,1
85.0,100000000.0,10000000000000.0,1e-08,100000000.0,3.42747029230315e-08,3.42747029230315,2e-08,3.4274702923031506e-05,1
85.0,100000000.0,10000000000000.0,1e-08,10000000000.0,3.42747029230315e-08,3.42747029230315,2e-08,0.0034274702923031497,1
85.0,100000000.0,10000000000000.0,1e-08,1000000000000.0,3.42747029230315e-08,3.42747029230315,2e-08,0.342747029230315,1
85.0,100000000.0,10000000000000.0,2.5e-08,100000000.0,3.42747029230315e-08,3.42747029230315,5e-08,3.4274702923031506e-05,1
85.0,100000000.0,10000000000000.0,2.5e-08,10000000000.0,3.42747029230315e-08,3.42747029230315,5e-08,0.0034274702923031497,1
85.0,100000000.0,10000000000000.0,2.5e-08,1000000000000.0,3.42747029230315e-08,3.42747029230315,5e-08,0.342747029230315,1
95.0,1.0,1000000000.0,1e-12,100000000.0,3.5231695884724405e-12,3.5231695884724405e-12,2e-12,3.5231695884724405e-13,0
95.0,1.0,1000000000.0,1e-12,10000000000.0,3.5231695884724405e-12,3.5231695884724405e-12,2e-12,3.523169588472441e-11,1
95.0,1.0,1000000000.0,1e-12,1000000000000.0,3.5231695884724405e-12,3.5231695884724405e-12,2e-12,3.5231695884724406e-09,1
95.0,1.0,1000000000.0,1e-09,100000000.0,3.5231695884724405e-12,3.5231695884724405e-12,2e-09,3.5231695884724405e-13,0
95.0,1.0,1000000000.0,1e-09,10000000000.0,3.5231695884724405e-12,3.5231695884724405e-12,2e-09,3.523169588472441e-11,0
95.0,1.0,1000000000.0,1e-09,1000000000000.0,3.5231695884724405e-12,3.5231695884724405e-12,2e-09,3.5231695884724406e-09,1
95.0,1.0,1000000000.0,1e-08,100000000.0,3.5231695884724405e-12,3.5231695884724405e-12,2e-08,3.5231695884724405e-13,0
95.0,1.0,1000000000.0,1e-08,10000000000.0,3.5231695884724405e-12,3.5231695884724405e-12,2e-08,3.523169588472441e-11,0
95.0,1.0,1000000000.0,1e-08,1000000000000.0,3.5231695884724405e-12,3.5231695884724405e-12,2e-08,3.5231695884724406e-09,0
95.0,1.0,1000000000.0,2.5e-08,100000000.0,3.5231695884724405e-12,3.5231695884724405e-12,5e-08,3.5231695884724405e-13,0
95.0,1.0,1000000000.0,2.5e-08,10000000000.0,3.5231695884724405e-12,3.5231695884724405e-12,5e-08,3.523169588472441e-11,0
95.0,1.0,1000000000.0,2.5e-08,1000000000000.0,3.5231695884724405e-12,3.5231695884724405e-12,5e-08,3.5231695884724406e-09,0
95.0,1.0,100000000000.0,1e-12,100000000.0,3.523169588472441e-10,3.523169588472441e-10,2e-12,3.5231695884724405e-13,0
95.0,1.0,100000000000.0,1e-12,10000000000.0,3.523169588472441e-10,3.523169588472441e-10,2e-12,3.523169588472441e-11,1
95.0,1.0,100000000000.0,1e-12,1000000000000.0,3.523169588472441e-10,3.523169588472441e-10,2e-12,3.5231695884724406e-09,1
95.0,1.0,100000000000.0,1e-09,100000000.0,3.523169588472441e-10,3.523169588472441e-10,2e-09,3.5231695884724405e-13,0
95.0,1.0,100000000000.0,1e-09,10000000000.0,3.523169588472441e-10,3.523169588472441e-10,2e-09,3.523169588472441e-11,0
95.0,1.0,100000000000.0,1e-09,1000000000000.0,3.523169588472441e-10,3.523169588472441e-10,2e-09,3.5231695884724406e-09,1
95.0,1.0,100000000000.0,1e-08,100000000.0,3.523169588472441e-10,3.523169588472441e-10,2e-08,3.5231695884724405e-13,0
95.0,1.0,100000000000.0,1e-08,10000000000.0,3.523169588472441e-10,3.523169588472441e-10,2e-08,3.523169588472441e-11,0
95.0,1.0,100000000000.0,1e-08,1000000000000.0,3.523169588472441e-10,3.523169588472441e-10,2e-08,3.5231695884724406e-09,0
95.0,1.0,100000000000.0,2.5e-08,100000000.0,3.523169588472441e-10,3.523169588472441e-10,5e-08,3.5231695884724405e-13,0
95.0,1.0,100000000000.0,2.5e-08,10000000000.0,3.523169588472441e-10,3.523169588472441e-10,5e-08,3.523169588472441e-11,0
95.0,1.0,100000000000.0,2.5e-08,1000000000000.0,3.523169588472441e-10,3.523169588472441e-10,5e-08,3.5231695884724406e-09,0
95.0,1.0,10000000000000.0,1e-12,100000000.0,3.5231695884724404e-08,3.5231695884724404e-08,2e-12,3.5231695884724405e-13,0
95.0,1.0,10000000000000.0,1e-12,10000000000.0,3.5231695884724404e-08,3.5231695884724404e-08,2e-12,3.523169588472441e-11,1
95.0,1.0,10000000000000.0,1e-12,1000000000000.0,3.5231695884724404e-08,3.5231695884724404e-08,2e-12,3.5231695884724406e-09,1
95.0,1.0,10000000000000.0,1e-09,100000000.0,3.5231695884724404e-08,3.5231695884724404e-08,2e-09,3.5231695884724405e-13,0
95.0,1.0,10000000000000.0,1e-09,10000000000.0,3.5231695884724404e-08,3.5231695884724404e-08,2e-09,3.523169588472441e-11,0
95.0,1.0,10000000000000.0,1e-09,1000000000000.0,3.5231695884724404e-08,3.5231695884724404e-08,2e-09,3.5231695884724406e-09,1
95.0,1.0,10000000000000.0,1e-08,100000000.0,3.5231695884724404e-08,3.5231695884724404e-08,2e-08,3.5231695884724405e-13,0
95.0,1.0,10000000000000.0,1e-08,10000000000.0,3.5231695884724404e-08,3.5231695884724404e-08,2e-08,3.523169588472441e-11,0
95.0,1.0,10000000000000.0,1e-08,1000000000000.0,3.5231695884724404e-08,3.5231695884724404e-08,2e-08,3.5231695884724406e-09,0
95.0,1.0,10000000000000.0,2.5e-08,100000000.0,3.5231695884724404e-08,3.5231695884724404e-08,5e-08,3.5231695884724405e-13,0
95.0,1.0,10000000000000.0,2.5e-08,10000000000.0,3.5231695884724404e-08,3.5231695884724404e-08,5e-08,3.523169588472441e-11,0
95.0,1.0,10000000000000.0,2.5e-08,1000000000000.0,3.5231695884724404e-08,3.5231695884724404e-08,5e-08,3.5231695884724406e-09,0
95.0,100.0,1000000000.0,1e-12,100000000.0,3.5231695884724405e-12,3.5231695884724403e-10,2e-12,3.523169588472441e-11,1
95.0,100.0,1000000000.0,1e-12,10000000000.0,3.5231695884724405e-12,3.5231695884724403e-10,2e-12,3.5231695884724406e-09,1
95.0,100.0,1000000000.0,1e-12,1000000000000.0,3.5231695884724405e-12,3.5231695884724403e-10,2e-12,3.5231695884724407e-07,1
95.0,100.0,1000000000.0,1e-09,100000000.0,3.5231695884724405e-12,3.5231695884724403e-10,2e-09,3.523169588472441e-11,0
95.0,100.0,1000000000.0,1e-09,10000000000.0,3.5231695884724405e-12,3.5231695884724403e-10,2e-09,3.5231695884724406e-09,1
95.0,100.0,1000000000.0,1e-09,1000000000000.0,3.5231695884724405e-12,3.5231695884724403e-10,2e-09,3.5231695884724407e-07,1
95.0,100.0,1000000000.0,1e-08,100000000.0,3.5231695884724405e-12,3.5231695884724403e-10,2e-08,3.523169588472441e-11,0
95.0,100.0,1000000000.0,1e-08,10000000000.0,3.5231695884724405e-12,3.5231695884724403e-10,2e-08,3.5231695884724406e-09,0
95.0,100.0,1000000000.0,1e-08,1000000000000.0,3.5231695884724405e-12,3.5231695884724403e-10,2e-08,3.5231695884724407e-07,1
95.0,100.0,1000000000.0,2.5e-08,100000000.0,3.5231695884724405e-12,3.5231695884724403e-10,5e-08,3.523169588472441e-11,0
95.0,100.0,1000000000.0,2.5e-08,10000000000.0,3.5231695884724405e-12,3.5231695884724403e-10,5e-08,3.5231695884724406e-09,0
95.0,100.0,1000000000.0,2.5e-08,1000000000000.0,3.5231695884724405e-12,3.5231695884724403e-10,5e-08,3.5231695884724407e-07,1
95.0,100.0,100000000000.0,1e-12,100000000.0,3.523169588472441e-10,3.523169588472441e-08,2e-12,3.523169588472441e-11,1
95.0,100.0,100000000000.0,1e-12,10000000000.0,3.523169588472441e-10,3.523169588472441e-08,2e-12,3.5231695884724406e-09,1
95.0,100.0,100000000000.0,1e-12,1000000000000.0,3.523169588472441e-10,3.523169588472441e-08,2e-12,3.5231695884724407e-07,1
95.0,100.0,100000000000.0,1e-09,100000000.0,3.523169588472441e-10,3.523169588472441e-08,2e-09,3.523169588472441e-11,0
95.0,100.0,100000000000.0,1e-09,10000000000.0,3.523169588472441e-10,3.523169588472441e-08,2e-09,3.5231695884724406e-09,1
95.0,100.0,100000000000.0,1e-09,1000000000000.0,3.523169588472441e-10,3.523169588472441e-08,2e-09,3.5231695884724407e-07,1
95.0,100.0,100000000000.0,1e-08,100000000.0,3.523169588472441e-10,3.523169588472441e-08,2e-08,3.523169588472441e-11,0
95.0,100.0,100000000000.0,1e-08,10000000000.0,3.523169588472441e-10,3.523169588472441e-08,2e-08,3.5231695884724406e-09,0
95.0,100.0,100000000000.0,1e-08,1000000000000.0,3.523169588472441e-10,3.523169588472441e-08,2e-08,3.5231695884724407e-07,1
95.0,100.0,100000000000.0,2.5e-08,100000000.0,3.523169588472441e-10,3.523169588472441e-08,5e-08,3.523169588472441e-11,0
95.0,100.0,100000000000.0,2.5e-08,10000000000.0,3.523169588472441e-10,3.523169588472441e-08,5e-08,3.5231695884724406e-09,0
95.0,100.0,100000000000.0,2.5e-08,1000000000000.0,3.523169588472441e-10,3.523169588472441e-08,5e-08,3.5231695884724407e-07,1
95.0,100.0,10000000000000.0,1e-12,100000000.0,3.5231695884724404e-08,3.5231695884724405e-06,2e-12,3.523169588472441e-11,1
95.0,100.0,10000000000000.0,1e-12,10000000000.0,3.5231695884724404e-08,3.5231695884724405e-06,2e-12,3.5231695884724406e-09,1
95.0,100.0,10000000000000.0,1e-12,1000000000000.0,3.5231695884724404e-08,3.5231695884724405e-06,2e-12,3.5231695884724407e-07,1
95.0,100.0,10000000000000.0,1e-09,100000000.0,3.5231695884724404e-08,3.5231695884724405e-06,2e-09,3.523169588472441e-11,0
95.0,100.0,10000000000000.0,1e-09,10000000000.0,3.5231695884724404e-08,3.5231695884724405e-06,2e-09,3.5231695884724406e-09,1
95.0,100.0,10000000000000.0,1e-09,1000000000000.0,3.5231695884724404e-08,3.5231695884724405e-06,2e-09,3.5231695884724407e-07,1
95.0,100.0,10000000000000.0,1e-08,100000000.0,3.5231695884724404e-08,3.5231695884724405e-06,2e-08,3.523169588472441e-11,0
95.0,100.0,10000000000000.0,1e-08,10000000000.0,3.5231695884724404e-08,3.5231695884724405e-06,2e-08,3.5231695884724406e-09,0
95.0,100.0,10000000000000.0,1e-08,1000000000000.0,3.5231695884724404e-08,3.5231695884724405e-06,2e-08,3.5231695884724407e-07,1
95.0,100.0,10000000000000.0,2.5e-08,100000000.0,3.5231695884724404e-08,3.5231695884724405e-06,5e-08,3.523169588472441e-11,0
95.0,100.0,10000000000000.0,2.5e-08,10000000000.0,3.5231695884724404e-08,3.5231695884724405e-06,5e-08,3.5231695884724406e-09,0
95.0,100.0,10000000000000.0,2.5e-08,1000000000000.0,3.5231695884724404e-08,3.5231695884724405e-06,5e-08,3.5231695884724407e-07,1
95.0,10000.0,1000000000.0,1e-12,100000000.0,3.5231695884724405e-12,3.5231695884724404e-08,2e-12,3.5231695884724406e-09,1
95.0,10000.0,1000000000.0,1e-12,10000000000.0,3.5231695884724405e-12,3.5231695884724404e-08,2e-12,3.5231695884724407e-07,1
95.0,10000.0,1000000000.0,1e-12,1000000000000.0,3.5231695884724405e-12,3.5231695884724404e-08,2e-12,3.5231695884724405e-05,1
95.0,10000.0,1000000000.0,1e-09,100000000.0,3.5231695884724405e-12,3.5231695884724404e-08,2e-09,3.5231695884724406e-09,1
95.0,10000.0,1000000000.0,1e-09,10000000000.0,3.5231695884724405e-12,3.5231695884724404e-08,2e-09,3.5231695884724407e-07,1
95.0,10000.0,1000000000.0,1e-09,1000000000000.0,3.5231695884724405e-12,3.5231695884724404e-08,2e-09,3.5231695884724405e-05,1
95.0,10000.0,1000000000.0,1e-08,100000000.0,3.5231695884724405e-12,3.5231695884724404e-08,2e-08,3.5231695884724406e-09,0
95.0,10000.0,1000000000.0,1e-08,10000000000.0,3.5231695884724405e-12,3.5231695884724404e-08,2e-08,3.5231695884724407e-07,1
95.0,10000.0,1000000000.0,1e-08,1000000000000.0,3.5231695884724405e-12,3.5231695884724404e-08,2e-08,3.5231695884724405e-05,1
95.0,10000.0,1000000000.0,2.5e-08,100000000.0,3.5231695884724405e-12,3.5231695884724404e-08,5e-08,3.5231695884724406e-09,0
